source,target
4FF5BC13EF,ACC89DAC44
4FF5BC13EF,B384999F4C
4FF5BC13EF,C525E44DDB
4FF5BC13EF,C710E8B62F
4FF5BC13EF,CAF68EC2CB
4FF5BC13EF,E8152DDA49
4FF5BC13EF,2A46B78747
4FF5BC13EF,34202B73D6
4FF5BC13EF,7ACE2E4135
4FF5BC13EF,AD22A7162D
4FF5BC13EF,B6EC787096
4FF5BC13EF,22BDEE04F4
4FF5BC13EF,289FECEDF1
4FF5BC13EF,33B68F414D
4FF5BC13EF,5E6FE68BF5
4FF5BC13EF,AC8D66E0C8
4FF5BC13EF,02377784A1
4FF5BC13EF,3C9CFC0B9F
4FF5BC13EF,83A0FDAFA7
4FF5BC13EF,B8A531489A
4FF64DE415,636DB3B918
4FF64DE415,6F8840FB72
4FF64DE415,775E4B34A4
4FF64DE415,80B55AD69E
4FF64DE415,9639788E45
4FF64DE415,9ABB023176
4FF64DE415,9E60F0517D
4FF64DE415,ABD760AB85
4FF64DE415,B5DDFE115A
4FF64DE415,B7E1268177
4FF64DE415,C21D7968F4
4FF64DE415,C8E1C54769
4FF64DE415,D64DEC08B9
4FF64DE415,D709A19B89
4FF64DE415,DF916D9BA2
4FF64DE415,E811B2836B
4FF64DE415,F1823DF685
4FF64DE415,F2A06B9694
4FF64DE415,F3C5C230B0
4FF64DE415,F6F4BCEF5D
4FF64DE415,643B6CDCC2
4FF64DE415,EE23179B26
4FF64DE415,CFC3884DF7
4FF64DE415,B3FEDC6A1C
4FF64DE415,6D76048445
4FFDE025F1,55CE7C8582
4FFDE025F1,5B1F2A7BA9
4FFDE025F1,5C57D59C97
4FFDE025F1,6138A3EEB7
4FFDE025F1,64B27F3594
4FFDE025F1,67551595FA
4FFDE025F1,6947245C66
4FFDE025F1,69BE861BE9
4FFDE025F1,7563529BDC
4FFDE025F1,8234005757
4FFDE025F1,8334F2D489
4FFDE025F1,88375A5971
4FFDE025F1,8FF6E51D2C
4FFDE025F1,9977D38E3F
4FFDE025F1,9B9E1448A4
4FFDE025F1,9D2DDAAB87
4FFDE025F1,9D2E924E3E
4FFDE025F1,A3801B70AE
4FFDE025F1,A72A1DD952
4FFDE025F1,AA24604161
4FFDE025F1,AC98B923AE
4FFDE025F1,B372695116
4FFDE025F1,BD1FD7F407
4FFDE025F1,BE527144E5
4FFDE025F1,C506E14D73
4FFDE025F1,C64FD46BFC
4FFDE025F1,C766BAD8FB
4FFDE025F1,CA28FD6B8A
4FFDE025F1,CB9C109826
4FFDE025F1,D7028A57A2
4FFDE025F1,DAD6A93B87
4FFDE025F1,DFE427F21C
4FFDE025F1,E1AA339E20
4FFDE025F1,E51D6B5EE4
4FFDE025F1,E57C9021F7
4FFDE025F1,382A324F7A
4FFDE025F1,F2AE4EF7AB
4FFDE025F1,3114F5BFDA
4FFDE025F1,C76DAFE8C1
4FFDE025F1,2B2CDD8A48
4FFDE025F1,F0CE500A65
500A36AF3C,5779AEFA66
500A36AF3C,8F6BDD4F8F
500A36AF3C,A6EDA7FB67
500A36AF3C,BEFEB9CFAD
500A36AF3C,D511E3D8B1
500A36AF3C,6402B38CAE
500A36AF3C,6D023B142B
500A36AF3C,832EC92421
500A36AF3C,098CE4D65F
500A36AF3C,158A1920D0
500A36AF3C,C8670ECB8D
500A36AF3C,25B296A614
500A36AF3C,C87A5EFBD3
500A36AF3C,45E84CAA54
5017C6924A,57AEEDF72B
5017C6924A,5AEEA3B4EF
5017C6924A,68308F2746
5017C6924A,8425C2D133
5017C6924A,87569153FF
5017C6924A,8941E2A3A0
5017C6924A,99730CC7C5
5017C6924A,A6277E8E47
5017C6924A,AC6B3827B8
5017C6924A,B81D338DB6
5017C6924A,D5CFCB32BA
5017C6924A,0074C4990A
5017C6924A,9A71D71270
5017C6924A,21C4BDD140
5017C6924A,3E61C339E2
5017C6924A,4D039EA8B7
5017C6924A,761947ABD9
5017C6924A,888828B4FB
5019B0EA07,867564A1CD
5019B0EA07,DEA848E3A9
5019B0EA07,1F369B9364
5019B0EA07,5AF671B1BF
501AEDAE3D,9F35038F41
501AEDAE3D,B791125FD3
501AEDAE3D,DF277BB6B1
501AEDAE3D,F717FD0621
501AEDAE3D,BEFB51F3ED
502658D9C9,521E3795E3
502658D9C9,543E9DF72E
502658D9C9,5A4B697AE7
502658D9C9,61A7EE0050
502658D9C9,63AB211FC9
502658D9C9,644FD8375A
502658D9C9,68EF8A24E8
502658D9C9,6B92298A76
502658D9C9,6F534D5C41
502658D9C9,78A451E785
502658D9C9,79ECEB213D
502658D9C9,90224EC511
502658D9C9,92D902E4D5
502658D9C9,9710E13DA5
502658D9C9,A0615EE5D9
502658D9C9,A1FFD25FC7
502658D9C9,AB86B46958
502658D9C9,AC70EA0FCD
502658D9C9,B03818B768
502658D9C9,BA69E3CDB0
502658D9C9,C265B15B41
502658D9C9,CB2533B6A3
502658D9C9,CC9BA90614
502658D9C9,CE412204AA
502658D9C9,D1BD109F16
502658D9C9,DA66A755A8
502658D9C9,C3CE191BFB
502658D9C9,0C52600659
502658D9C9,263A2454D1
502658D9C9,46B7CF90B2
502658D9C9,BEC769D20C
502658D9C9,C81BDB335C
502658D9C9,4E94D459E2
502C539374,5AD0940FDD
502C539374,61184A5430
502C539374,63DAE9B5FE
502C539374,6B2F3998CD
502C539374,747B2FF05E
502C539374,77CCF7C070
502C539374,785B99118A
502C539374,7D728F3B80
502C539374,809AD8FA0F
502C539374,80DB3D6336
502C539374,81502BD7CA
502C539374,87F32C98C1
502C539374,8985D82F2F
502C539374,933122CC60
502C539374,94AC53C528
502C539374,969C25043A
502C539374,99A8865F14
502C539374,9AE54FE931
502C539374,9C602C8E96
502C539374,9C94746856
502C539374,A35823D681
502C539374,A9C97F11F5
502C539374,ACDE665CFC
502C539374,AE732EF39B
502C539374,AF043B6773
502C539374,B2672BB7CB
502C539374,B3301EF2AC
502C539374,BE0A7DD7AB
502C539374,BE122C35E1
502C539374,C18C547370
502C539374,C6363F8E19
502C539374,C719A39BCF
502C539374,D0ECE18966
502C539374,D10F02182E
502C539374,D333ECD384
502C539374,D3965999F4
502C539374,D5CE662890
502C539374,DA72A54F82
502C539374,DC6768DBDA
502C539374,E12C68864A
502C539374,E2718B6445
502C539374,4546CB7E88
502C539374,8AD0AE30E8
502C539374,F0334CCD5D
502C539374,F907A9A2FF
502C539374,C135324315
502C539374,DE2D4A4E86
502C539374,96694B7FF6
502C539374,52E7464F5E
502C539374,A61BA685E8
502C539374,3D35397FAB
50431C729D,63FA0DEB58
50431C729D,ABBBDF19AC
50431C729D,FF0B7211A6
50431C729D,0495B069FF
50431C729D,1890D657AD
50431C729D,62A9B7888B
50431C729D,C2F9610A34
505C1CCC24,8E6AC8C283
505C1CCC24,A462C0C36E
505C1CCC24,DC1615940E
505C1CCC24,96CC46E113
505C1CCC24,F425FD13E4
505C1CCC24,08336C3B85
5078575E67,54537D2AD9
5078575E67,5AA50A5A64
5078575E67,67BEA11D33
5078575E67,7670A96873
5078575E67,7EAF110EFF
5078575E67,863104F16A
5078575E67,9A012C0993
5078575E67,A6D6C995BD
5078575E67,B6B42FF4A3
5078575E67,BD1918BD51
5078575E67,BE22760D64
5078575E67,C508123D9A
5078575E67,C5E2F46391
5078575E67,DC88E0D1FD
5078575E67,DF8B176772
5078575E67,EB0399A070
5078575E67,F4BEB03DA2
5078575E67,FFAC8CC0F7
5078575E67,51949561E0
5078575E67,6B61E9F331
5078575E67,9892E5745E
5078575E67,1E49E0A26C
5078575E67,20BEAD80DD
5078575E67,5099D60AF1
5078575E67,FA526A8279
5078575E67,9AB9BE98E4
50832A2B37,5106B234F1
50832A2B37,5183626392
50832A2B37,535999101E
50832A2B37,53CA4BAE0A
50832A2B37,57D8D0DAEE
50832A2B37,5A4AFCC360
50832A2B37,5B1438B461
50832A2B37,6C7874EB50
50832A2B37,6F17AD6277
50832A2B37,7DFEFACC2E
50832A2B37,8532370698
50832A2B37,86263312C9
50832A2B37,892B53ACE9
50832A2B37,898632E7CF
50832A2B37,89E10906CA
50832A2B37,8ACBECB172
50832A2B37,92615FFF8B
50832A2B37,946BE40BF1
50832A2B37,A89BEC57A0
50832A2B37,AEA94BDAF5
50832A2B37,B3E898AB24
50832A2B37,B5E96D7BB4
50832A2B37,BD50B5B681
50832A2B37,C1C06DF70A
50832A2B37,C2207433F7
50832A2B37,D72BC9D1A2
50832A2B37,DCF7BBE73E
50832A2B37,E10B522E89
50832A2B37,E376C90F04
50832A2B37,E62416CC62
50832A2B37,E6D7A15FD3
50832A2B37,9350A78BD7
50832A2B37,B2378AFA3D
50832A2B37,2F5708B372
50832A2B37,4972FC2750
50832A2B37,85AE872C0E
50832A2B37,11A66B8033
50832A2B37,7D693A219F
50832A2B37,87EDA03BF6
50832A2B37,8E3B9888E3
50832A2B37,95EBE36D82
50832A2B37,A4FE771AB2
50832A2B37,BC3B472D8E
50832A2B37,D9A857451B
50832A2B37,4B5922FA5E
50832A2B37,CEC2707AF8
50832A2B37,DFF740F6CA
5088093AFC,5322300A3B
5088093AFC,5890F473D8
5088093AFC,58A30B4F4D
5088093AFC,5AE70815C9
5088093AFC,5C527FA137
5088093AFC,5DA080BB02
5088093AFC,62AC8476D3
5088093AFC,63F736E9EB
5088093AFC,79DE8BB0B3
5088093AFC,86DFE48F6F
5088093AFC,9FE4CA2E40
5088093AFC,A65F31C273
5088093AFC,AAB23F8C3E
5088093AFC,ACEF75732F
5088093AFC,ADFA98CFBF
5088093AFC,E05D8AE16A
5088093AFC,57F39CB90C
5088093AFC,BA2517D7FC
5088093AFC,FCCA295301
5088093AFC,0667DA4B74
5088093AFC,255EEC201D
5088093AFC,6FABF4670F
5088093AFC,A5BF54D22B
5088093AFC,E727308CF3
5088093AFC,5509AAD8EE
5088093AFC,6F2F34ACCC
508830F630,50E5564482
508830F630,58168DBBE0
508830F630,5840B960CE
508830F630,622D27CE49
508830F630,6A8CEC476E
508830F630,6B3AA25B77
508830F630,6C3AFD20C1
508830F630,811C8862F1
508830F630,81789768D6
508830F630,8452B8C46E
508830F630,8F839093AF
508830F630,96029D2561
508830F630,9B97EB469A
508830F630,A9F6CC9185
508830F630,B75F0C155E
508830F630,C432317FC6
508830F630,C7323D89BF
508830F630,CEF5C00333
508830F630,DF334CC79E
508830F630,E2BDC284DA
508830F630,E48396576D
508830F630,E8E65B04C4
508830F630,6780FF33B7
508830F630,F290935883
508830F630,FD69236F45
508830F630,2B355A80CB
508830F630,2B2AD47693
508830F630,4B3D70F3C7
508830F630,56DDDE972B
508830F630,A5FE1B0CC9
508830F630,EE056F4A46
508830F630,515A6733F3
508830F630,9FF4B1EA10
508830F630,DBC4830070
508830F630,47C8C40086
508830F630,24AA9CA0A5
508830F630,A6EB992C6A
508830F630,65EF268E18
508830F630,FFE9F1CC6A
5095698AC0,68FD248F73
5095698AC0,73DBE0BFDF
5095698AC0,78C040B05F
5095698AC0,808E997108
5095698AC0,80EC87C6D8
5095698AC0,8D65C5B594
5095698AC0,8DDCE4944D
5095698AC0,94502BA9DC
5095698AC0,C70D8E86E1
5095698AC0,D77841D9B4
5095698AC0,E549A26D24
5095698AC0,E7A25A394B
5095698AC0,098BA50B44
5095698AC0,9E719E496C
5095698AC0,D669157A58
5095698AC0,06A87DAA45
5095698AC0,320A02A60D
5095698AC0,812202E747
5095698AC0,0A4491652C
5095698AC0,FEAAE06C47
50A2E31DF5,6FD404C819
50A34DE644,52F11D88C1
50A34DE644,6C3EFED516
50A34DE644,6F85E6F670
50A34DE644,73FBCF7FB1
50A34DE644,7634BB5C6E
50A34DE644,7FBBD87F5E
50A34DE644,82090124F0
50A34DE644,9B39FC5C56
50A34DE644,A1DD765AC4
50A34DE644,B2240E407A
50A34DE644,B2AFB01CC4
50A34DE644,BF8AD0410C
50A34DE644,C5BB2467D5
50A34DE644,2F44EA8AEB
50A34DE644,EABC01A262
50A34DE644,F7CED7B6BD
50A34DE644,B8C1E9F4C6
50A34DE644,3530EB5DBA
50A34DE644,9F5031D2E1
50A34DE644,AD57E72BC9
50A34DE644,0CF7026A60
50A34DE644,416F075512
50A34DE644,B169AE01FF
50A34DE644,C41A3932CE
50A34DE644,D406BC7817
50A34DE644,EB1B4CDCD1
50A34DE644,F666E3264F
50A34DE644,6F46C2ECBD
50A34DE644,BF95976F07
50A34DE644,735E70DD2F
50A34DE644,77F053DC44
50A34DE644,7A666E6612
50A34DE644,62EF38C706
50A34DE644,CB17914E57
50A34DE644,7BB9A47821
50BB2EA330,582577A831
50BB2EA330,6235F64612
50BB2EA330,6930EE8A71
50BB2EA330,6C51C3210B
50BB2EA330,6FD96578E7
50BB2EA330,7645F49DBD
50BB2EA330,AD5BBEFD72
50BB2EA330,B017B263BC
50BB2EA330,B5AFB737F5
50BB2EA330,CDDAE64AC2
50BB2EA330,612C103359
50BB2EA330,79423CC5CA
50BB2EA330,FA06E82AE6
50BB2EA330,5DB407D5B6
50BB2EA330,9C1036E322
50BB2EA330,E57A82C28E
50BB2EA330,186BEE7C30
50BB2EA330,4FD2CD656B
50BB2EA330,2EF97A568C
50BB2EA330,EB2F2101D0
50BB2EA330,EFE2BD2AEE
50BB2EA330,F88A12BCAB
50BB2EA330,FC11619D64
50BB2EA330,4F0DB34622
50BB2EA330,C82F7B7133
50BB2EA330,EE0A7B3068
50BD14C2F8,86D332A825
50BD14C2F8,8B132478F2
50BD14C2F8,9FBE5BF7CF
50BD14C2F8,BDC0AED34F
50BD14C2F8,D59EAA6064
50BD14C2F8,A162796238
50BD14C2F8,F7D24B9BB0
50BD14C2F8,F9F193955A
50BD14C2F8,FA74A080E1
50BD14C2F8,FEE6966193
50BD14C2F8,3316D1C001
50BD9E37F2,6BE89B7997
50BD9E37F2,7AA4E7D85E
50BD9E37F2,80652DABB6
50BD9E37F2,827A8265A3
50BD9E37F2,8AD6B5D807
50BD9E37F2,8E3ACDFC79
50BD9E37F2,9D72F83B30
50BD9E37F2,B0A495C967
50BD9E37F2,B34F7214E8
50BD9E37F2,B615F252E2
50BD9E37F2,B94F386154
50BD9E37F2,BFA2953286
50BD9E37F2,BFD597B479
50BD9E37F2,D2863D50C7
50BD9E37F2,D57855D6EF
50BD9E37F2,FEB83042A5
50BD9E37F2,14DA1400F7
50BD9E37F2,3ADF083472
50BD9E37F2,50CA101871
50BD9E37F2,A1546D188A
50BD9E37F2,099CBF2425
50CCBE90E1,5BFB461F3A
50CCBE90E1,A40A42D539
50CCBE90E1,B5F66DDC32
50CCBE90E1,C30D7020C4
50CCBE90E1,F1F5DC5BD6
50D6E3DB76,5746FB77CC
50D6E3DB76,5C599A6F56
50D6E3DB76,98320C58CB
50D6E3DB76,BE1F11407F
50D6E3DB76,C818CC20CF
50D6E3DB76,A41AFFA748
50D6E3DB76,F05B47B74E
50D6E3DB76,F717AC887A
50D6E3DB76,F95DBF0B74
50D6E3DB76,FDFE021BDE
50D6E3DB76,FAC60AB34E
50D6E3DB76,C4A3CC1A88
50D6E3DB76,8BFD98E420
50D6E3DB76,28DEFF1F60
50D6E3DB76,D6745235EA
50D6E3DB76,D23184A6DD
50E5564482,58168DBBE0
50E5564482,5840B960CE
50E5564482,622D27CE49
50E5564482,6B3AA25B77
50E5564482,6C3AFD20C1
50E5564482,6FBB888389
50E5564482,75E3C003BC
50E5564482,7DF4881E0F
50E5564482,811C8862F1
50E5564482,81789768D6
50E5564482,844C36220E
50E5564482,8452B8C46E
50E5564482,8F839093AF
50E5564482,90C18D7863
50E5564482,96029D2561
50E5564482,A3550D0BEC
50E5564482,A9F6CC9185
50E5564482,B06B36EBCC
50E5564482,B30333D048
50E5564482,C42A4207F3
50E5564482,C7323D89BF
50E5564482,C7A37F14A6
50E5564482,D6F7A9FA64
50E5564482,D9C37DB102
50E5564482,DF334CC79E
50E5564482,E2BDC284DA
50E5564482,E48396576D
50E5564482,E8E65B04C4
50E5564482,E9CCC6C53D
50E5564482,FD69236F45
50E5564482,2B355A80CB
50E5564482,2B2AD47693
50E5564482,387CE6C86C
50E5564482,4B3D70F3C7
50E5564482,56DDDE972B
50E5564482,B5985767EC
50E5564482,554B8B39CF
50E5564482,515A6733F3
50E5564482,9FF4B1EA10
50E5564482,DBC4830070
50E5564482,786BDBABFF
50E5564482,24AA9CA0A5
50E5564482,66EE334562
50E5564482,A6EB992C6A
50E5564482,65EF268E18
50E5564482,A66E664F52
50E5564482,E4C073131C
50E5564482,FFE9F1CC6A
50FB1F6C45,5828134AC4
50FB1F6C45,5DC3FB1D5F
50FB1F6C45,5F6A947002
50FB1F6C45,61D516DBB4
50FB1F6C45,673E2D3411
50FB1F6C45,674011F2F1
50FB1F6C45,6821430102
50FB1F6C45,6BF23575B6
50FB1F6C45,6E8A1269CE
50FB1F6C45,77912A90AA
50FB1F6C45,8F2E3CF4D7
50FB1F6C45,90644ECF42
50FB1F6C45,B1A8FD3571
50FB1F6C45,B4FE75E894
50FB1F6C45,B6660D3A83
50FB1F6C45,B7970DDBAC
50FB1F6C45,B7BB25BF59
50FB1F6C45,B9CF9A1A80
50FB1F6C45,BB508E9B60
50FB1F6C45,BF9A1F66F9
50FB1F6C45,DFE96F9825
50FB1F6C45,E0A583DB58
50FB1F6C45,E25C0935BB
50FB1F6C45,E4A76A9E0C
50FB1F6C45,FD00BD4D69
50FB1F6C45,FE826E7775
50FB1F6C45,E7BA575772
50FB1F6C45,9A56B5D116
50FB1F6C45,018DD7E495
50FB1F6C45,777479BC93
50FC72558D,69013447B1
50FC72558D,C1C5F1B907
50FC72558D,D427F7C6AB
50FC72558D,D6BA8B518B
50FC72558D,DF809D8AFF
50FC72558D,EED0404EC2
50FC72558D,F03D2DB87E
50FC72558D,F5B18447D1
50FC72558D,FEC2FCF4DA
50FC72558D,0CF1A5859F
510366DAA4,5A9FD5F5CD
510366DAA4,64DAA985AE
510366DAA4,6FC1133E9A
510366DAA4,8B1D7FD077
510366DAA4,966680A20F
510366DAA4,9F42371A46
510366DAA4,BAE4DBE504
510366DAA4,D9D5B30E21
510366DAA4,DA4547AB2F
510366DAA4,DA9FEE893A
510366DAA4,DADB178866
510366DAA4,EE6A4602A2
510366DAA4,FDC6438DD6
510366DAA4,12F2E42AEC
510366DAA4,55D6CC671E
510366DAA4,BDD7EBEC25
510366DAA4,5F35F67E3F
510366DAA4,6E35613130
510366DAA4,E6A2D6AB86
510366DAA4,050A4E0A6D
510366DAA4,D3A976635B
510366DAA4,40F82EA1A1
5106B234F1,5183626392
5106B234F1,535999101E
5106B234F1,53CA4BAE0A
5106B234F1,57D8D0DAEE
5106B234F1,5A4AFCC360
5106B234F1,5B1438B461
5106B234F1,6C7874EB50
5106B234F1,6F17AD6277
5106B234F1,7DFEFACC2E
5106B234F1,8532370698
5106B234F1,86263312C9
5106B234F1,892B53ACE9
5106B234F1,898632E7CF
5106B234F1,89E10906CA
5106B234F1,8ACBECB172
5106B234F1,92615FFF8B
5106B234F1,946BE40BF1
5106B234F1,A89BEC57A0
5106B234F1,AEA94BDAF5
5106B234F1,B3E898AB24
5106B234F1,B5E96D7BB4
5106B234F1,BD50B5B681
5106B234F1,C1C06DF70A
5106B234F1,C2207433F7
5106B234F1,D72BC9D1A2
5106B234F1,DCF7BBE73E
5106B234F1,E10B522E89
5106B234F1,E376C90F04
5106B234F1,E62416CC62
5106B234F1,E6D7A15FD3
5106B234F1,9350A78BD7
5106B234F1,B2378AFA3D
5106B234F1,2F5708B372
5106B234F1,4972FC2750
5106B234F1,85AE872C0E
5106B234F1,11A66B8033
5106B234F1,7D693A219F
5106B234F1,87EDA03BF6
5106B234F1,8E3B9888E3
5106B234F1,95EBE36D82
5106B234F1,A4FE771AB2
5106B234F1,BC3B472D8E
5106B234F1,D9A857451B
5106B234F1,4B5922FA5E
5106B234F1,CEC2707AF8
5106B234F1,DFF740F6CA
51114863DE,5417C5A2AE
51114863DE,5B2E4E2454
51114863DE,62170CD834
51114863DE,6634FE5F13
51114863DE,73ACE2A1BF
51114863DE,75AC755E3E
51114863DE,7DECE5D4FD
51114863DE,80847B8A08
51114863DE,84C2CF5A0F
51114863DE,8640E83EC0
51114863DE,8F6C066370
51114863DE,9313D39511
51114863DE,935994591A
51114863DE,995AA17CD7
51114863DE,9E656CB539
51114863DE,A0BBC6838F
51114863DE,A1B826773C
51114863DE,A8709C1FC5
51114863DE,AE9390EB40
51114863DE,AEDB32EDA4
51114863DE,AFD575EAD3
51114863DE,AFFE78AA17
51114863DE,B23694E88A
51114863DE,B3A7F2509A
51114863DE,BD61CF1C6B
51114863DE,DFCD699E8D
51114863DE,E0B79043DA
51114863DE,E672DE0773
51114863DE,E76E810A77
51114863DE,1958977F7D
51114863DE,3B10BE8CBB
51114863DE,B7277086F3
51114863DE,ED52C35FC7
51114863DE,F4D804EFA3
51114863DE,FEDAD7667E
51114863DE,FF8A45E182
51114863DE,657E1184BB
51114863DE,AAEED00881
51114863DE,B602E6FF55
51114863DE,E27BFF4C97
51114863DE,E5D4A2B7C3
51114863DE,EEA824DBB4
51114863DE,F8D42257C0
51114863DE,FB36289140
51114863DE,B0292898CE
51114863DE,BE98ECE2C2
51114863DE,D7F0860579
51114863DE,81159E8CD8
51114863DE,844FB79595
51114863DE,93D9B9CC54
51114863DE,C67A90C6B4
51114863DE,F27F93CCEE
51114863DE,31AED9557A
51114863DE,519942A2F8
51114863DE,60AD2EEEB8
51114863DE,B4AE01B8FB
51114863DE,C08E57AC76
51114863DE,B7BCECAB53
5113D031FD,536CC51122
5113D031FD,56CCDF6E4B
5113D031FD,62B867788E
5113D031FD,6F5E4689DB
5113D031FD,9978494070
5113D031FD,9DE30019C9
5113D031FD,A88840BB81
5113D031FD,B870F34E7B
5113D031FD,BF8F8AFC4B
5113D031FD,CBBE8C9ACE
5113D031FD,D5A688AFCD
5113D031FD,D8669EE2FB
5113D031FD,DA7113101B
5113D031FD,E19551340F
5113D031FD,E71F240C4E
5113D031FD,EAD182F319
5113D031FD,EECEBE2010
5113D031FD,0174C56C09
5113D031FD,4C8487EFAE
5113D031FD,FCA52160AF
5113D031FD,A2F31AB139
5113D031FD,1DDB44FF35
5113D031FD,ED5C02F6B2
5113D031FD,7D41119FA7
5126178CAE,7D29798181
5126178CAE,C30C25CDA5
5126178CAE,CC35F3E6A1
5126178CAE,D6F0487E3E
5126178CAE,09D2771DD5
5126178CAE,3845CA9FE8
5126178CAE,998702EE5E
5126178CAE,CFA3039DF1
5126178CAE,ED3A70B3FF
5126178CAE,EE7B25452C
513A8B50FC,577F82A787
513A8B50FC,598ACA428F
513A8B50FC,5E86C12B37
513A8B50FC,7268E7807A
513A8B50FC,756011C7B4
513A8B50FC,7AE92B81E6
513A8B50FC,81C55F8941
513A8B50FC,8934C5353C
513A8B50FC,8E2D448FF9
513A8B50FC,946258597D
513A8B50FC,9476AD97B9
513A8B50FC,9769F49AB2
513A8B50FC,9CD4728087
513A8B50FC,A5252A18CF
513A8B50FC,A7429A4A77
513A8B50FC,A75CE5A018
513A8B50FC,ACC89DAC44
513A8B50FC,B384999F4C
513A8B50FC,C168E9F433
513A8B50FC,C525E44DDB
513A8B50FC,C549675902
513A8B50FC,CAF68EC2CB
513A8B50FC,CD17D7F552
513A8B50FC,D04449492B
513A8B50FC,D1AB16DDC4
513A8B50FC,DC2433C636
513A8B50FC,2A46B78747
513A8B50FC,AD22A7162D
513A8B50FC,ED68BA86A3
513A8B50FC,F12638FC09
513A8B50FC,FB4DA73643
513A8B50FC,289FECEDF1
513A8B50FC,33B68F414D
513A8B50FC,5E6FE68BF5
513A8B50FC,5ED6A6D25C
513A8B50FC,83900DDFE0
513A8B50FC,A6964F8879
513A8B50FC,D488494DEF
513A8B50FC,E5B86651F8
513A8B50FC,F5449AAD7F
513A8B50FC,F830EFEDC5
513A8B50FC,FD67E697FF
513A8B50FC,6744E203FD
513A8B50FC,38277AF289
513A8B50FC,26EBEEFD0A
513A8B50FC,B8A531489A
513A8B50FC,BD97D048D7
51469424CB,560D700A0A
51469424CB,56355334E5
51469424CB,5654DA6B2C
51469424CB,5AFF1D97F2
51469424CB,5D68AB9C70
51469424CB,5EF2C0673B
51469424CB,677DAF15F8
51469424CB,68E9B3CBB0
51469424CB,6A4747F757
51469424CB,6A74F1538A
51469424CB,6EFA1D03C5
51469424CB,972280B725
51469424CB,AA108C530C
51469424CB,AA429ED22A
51469424CB,AC58EEAF8F
51469424CB,BA7F9E4F9A
51469424CB,BB82FCB163
51469424CB,BBC08E8D52
51469424CB,BCA89C9A13
51469424CB,BF88DF05E7
51469424CB,C05AB78A24
51469424CB,D85CD85462
51469424CB,D8C7681945
51469424CB,DCF5AF5EC7
51469424CB,DD4FCA5BE6
51469424CB,E322BB2F76
51469424CB,E38998FBCE
51469424CB,FCDFAFB42A
51469424CB,7439039EF1
51469424CB,9300D17DDE
51469424CB,BE7CFBC6B2
51469424CB,D20D8BF71F
51469424CB,E822E1A8E9
51469424CB,E629D92144
51469424CB,E64A353E00
51469424CB,A869CB21ED
51469424CB,D4BD053ECB
51469424CB,79D27C8940
51469424CB,3BD38FB889
51546F4B94,5424DBE00D
51546F4B94,5D4EDA13E3
51546F4B94,B05164E417
51546F4B94,BBD8478BE6
51546F4B94,BFFAC4B600
51546F4B94,C07C0292B5
51546F4B94,E4C901B00D
51546F4B94,4BC6588772
51546F4B94,00803E9174
51546F4B94,8EC31C80FF
51546F4B94,C7B69482A3
51546F4B94,F9F46CA809
51546F4B94,E823EBBA3A
51546F4B94,4F9BAC95BF
51546F4B94,7B8E77F9B2
5159C627D2,7638584FB7
5159C627D2,DB794CF0E3
5159C627D2,ED7C41B517
5159C627D2,FA5BFF2F5E
5159C627D2,D6C06FDF89
5159C627D2,3573438877
5183626392,535999101E
5183626392,53CA4BAE0A
5183626392,57D8D0DAEE
5183626392,5A4AFCC360
5183626392,5B1438B461
5183626392,6C7874EB50
5183626392,6F17AD6277
5183626392,7DFEFACC2E
5183626392,8532370698
5183626392,86263312C9
5183626392,892B53ACE9
5183626392,898632E7CF
5183626392,89E10906CA
5183626392,8ACBECB172
5183626392,92615FFF8B
5183626392,946BE40BF1
5183626392,A89BEC57A0
5183626392,AEA94BDAF5
5183626392,B3E898AB24
5183626392,B5E96D7BB4
5183626392,BD50B5B681
5183626392,C1C06DF70A
5183626392,C2207433F7
5183626392,D72BC9D1A2
5183626392,DCF7BBE73E
5183626392,E10B522E89
5183626392,E376C90F04
5183626392,E62416CC62
5183626392,E6D7A15FD3
5183626392,9350A78BD7
5183626392,B2378AFA3D
5183626392,2F5708B372
5183626392,4972FC2750
5183626392,85AE872C0E
5183626392,11A66B8033
5183626392,7D693A219F
5183626392,87EDA03BF6
5183626392,8E3B9888E3
5183626392,95EBE36D82
5183626392,A4FE771AB2
5183626392,BC3B472D8E
5183626392,D9A857451B
5183626392,4B5922FA5E
5183626392,CEC2707AF8
5183626392,DFF740F6CA
51AD83F917,5393B95278
51AD83F917,5C2ABD2879
51AD83F917,6E89CF4713
51AD83F917,9D398728FE
51AD83F917,BDDF5CFB2D
51AD83F917,C372007CE6
51AD83F917,DE6A101DCA
51AD83F917,F789DAA8C6
51AD83F917,FBE5899725
51AD83F917,FDE93C77D7
51AD83F917,1C55BF6FB8
51AD83F917,856F0FE484
51AD83F917,E9E34248AB
51AD83F917,FCE1F472A0
51AD83F917,54EA8467D3
51AD83F917,F095DE8367
51AD83F917,6B8D1ED40D
51BEB72D68,52FFF088FE
51BEB72D68,561E2A96EF
51BEB72D68,5998DB8346
51BEB72D68,5B0E07A8BA
51BEB72D68,5B86E12858
51BEB72D68,62968F5FF3
51BEB72D68,699C421ABB
51BEB72D68,6ED6AC9EAE
51BEB72D68,6F0D9A7C86
51BEB72D68,6FA8198679
51BEB72D68,7416E78F80
51BEB72D68,81A9553F88
