latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,ENCODED_MCT
-0.3037909,-0.25900042,0.284886,0.16140224,0.9694463,-0.79949015,-0.29335544,0.035606507,0.36695504,-0.31252357,-0.5502521,0.024156788,-0.07372664,0.30102733,-0.20741488,-0.6460326,8D3B01376B
-0.3382817,0.8467286,0.17131476,-0.26132753,-0.79530156,0.043189164,0.13539274,-0.2756108,-0.4814046,-0.05147987,-0.13074231,0.105674416,0.1005545,0.8496658,0.24251129,-0.6852064,8D4E12726C
-0.33462155,-0.72195065,0.6827476,-0.2282518,0.23098305,0.03645741,-0.5162728,0.08648038,-0.033116926,0.027293593,0.35482123,-0.036350302,-0.077314064,0.18029308,0.21925418,-0.529016,8D50B47A2E
-0.2814195,-0.02701027,0.19380784,-0.8587244,-0.28414193,-0.03813754,0.41394308,-0.021681473,0.54545426,0.36736348,0.34537452,-0.14692792,-0.47656152,0.10322041,-0.2880685,-0.47029412,8D65C5B594
-0.18992949,0.6235055,-0.14496937,-0.12938407,-0.2991023,0.019667042,-0.09866282,0.43487173,-0.25221285,0.27656162,-0.5208938,0.45056444,0.60327494,0.14252278,-0.98782384,-1.0353035,8D7C69A199
-0.066463314,-0.48273757,-0.2525005,0.4895008,-1.3544282,0.15772519,-0.20759042,-0.0909607,-0.22584215,-0.16769838,-0.33534384,-0.93780416,0.037757196,0.28256932,0.68160504,-0.09949076,8D8246AFD2
0.4623503,-0.21580724,-0.26784047,0.79679173,0.2604987,0.4505452,0.55741763,-0.5643723,0.72224206,-0.11790121,0.33279285,-0.24517202,-1.0918134,0.11268055,0.31671607,-0.024270486,8D93FA8AF3
-0.3410962,0.8721208,0.13842902,-0.28254166,-0.77830815,0.05314127,0.15938732,-0.2698574,-0.48146942,-0.033472262,-0.12909594,0.115918204,0.114395,0.8412913,0.24363191,-0.6902654,8DD2137D28
-0.28259262,-0.03526043,0.19041064,-0.90532106,-0.29235017,-0.01949811,0.43634745,-0.027007494,0.5775775,0.39355087,0.34042314,-0.15367806,-0.48185202,0.11145461,-0.25859144,-0.4683799,8DDCE4944D
0.063081294,-0.014734365,-0.527514,0.128288,-0.2449992,-0.0030706823,-0.42983282,-0.18142346,-0.75582945,0.3841218,0.49772903,0.42203468,0.7717365,-0.35284424,-0.83921236,0.47465724,8DF11B2C5A
-0.73274386,0.013829762,0.61815405,-0.41070956,0.36220968,0.032353222,0.50346416,0.60565525,-0.41334,-0.31200933,-0.54666376,0.18578675,-0.30948764,-0.15227191,-0.115328476,1.2755492,8DFBA8E48F
0.087093875,-0.2361055,0.07843749,-0.2272105,0.43173355,0.42991042,-0.20573597,-1.2574065,0.17149797,0.6599377,0.5209992,-0.7093249,-0.7316508,-0.009000562,0.43579012,0.09658206,8E1FCF09CD
0.06076906,-0.67508376,-0.9173722,-0.6146409,0.35558307,-0.015069738,-0.17649508,1.099408,-0.31438816,-1.1220839,0.28091884,-0.068863146,0.54808545,-0.12348708,0.29295346,-0.029863704,8E2D448FF9
0.47186232,0.53852206,-0.004632607,0.094365135,-0.10155798,-0.71219456,-0.27336523,0.3312796,0.03926703,0.57471293,0.23932053,-0.23195308,0.19435377,-0.31974503,0.7286843,0.40060902,8E3ACDFC79
0.20656168,0.21087354,-0.1865797,-0.19438863,-0.6759648,0.8177672,0.2524634,-0.045467626,0.20069677,-0.013301849,-0.0076944754,-0.22778043,0.54666126,0.22668198,0.22197202,-0.19746262,8E6AC8C283
0.43321747,-0.18155845,-0.21455976,-0.31045827,-0.1225728,0.30804473,-0.44495067,-0.042598624,0.02662531,0.44447908,0.2216203,0.060348593,0.19147451,-0.6394718,-0.52343315,0.7917963,8E6C738921
0.38483343,-0.034536142,0.110760644,0.30994147,-0.30777538,0.8771554,-0.38174194,0.47881415,-0.102752864,-0.29637986,0.50989544,-0.31572834,-0.0060218303,0.34145728,0.08254852,0.23284024,8E8B1D725E
-0.3618154,-0.25637564,0.81031835,-0.11064187,0.14386901,0.38160622,0.55516684,0.10541552,-0.26742604,-0.39183703,-0.024842747,-0.09870238,0.19383009,0.19089377,0.38870513,0.99287343,8EAFB1D483
-0.5353978,0.0625858,-0.1254167,-0.65165186,0.34228358,-0.13787843,-0.909483,-1.0288016,0.13020383,0.16575529,0.06686205,0.58824265,0.46331474,-0.002837889,0.92434484,-0.094749436,8ED47EF2DD
0.25249177,-0.6240325,0.5559757,-0.042128004,-0.062361293,0.38059753,-0.47896126,0.20849335,0.30002663,-0.27301764,0.32778656,-0.29829216,0.4276104,1.172398,-0.10907396,0.1797228,8ED8FEB618
0.24961293,-0.6268236,0.55838656,-0.04110939,-0.060334384,0.38180304,-0.4868141,0.20858304,0.30400836,-0.26321238,0.3281901,-0.2899116,0.42729312,1.1646656,-0.10693509,0.17820752,8EDC8EDB1E
-0.11179384,-0.008172311,-0.60729134,0.014169227,0.25537336,-0.0387173,-0.4081379,0.0641679,0.19507268,-0.095533974,0.16746002,0.48836836,0.062065065,0.10282249,-0.3933781,0.8195216,8EE88EAB44
0.1626682,-0.5837937,-0.14422944,-0.2651621,0.60738575,-0.10072653,-0.4175373,0.20355786,0.40898868,0.7345972,-0.1437767,-0.28144726,-0.54624456,-0.06836544,0.082859196,0.101576656,8EE981921E
-0.15306428,-0.3295027,0.27291593,0.023759004,1.0745851,-0.7555535,-0.1042314,-0.1398338,0.26395833,-0.10065361,-0.51016486,-0.10066584,0.054788563,0.10554234,0.08850992,-0.37579426,8F05244173
0.15497483,-0.31294805,0.19850773,0.3251282,-0.091180645,0.1772243,-0.4468406,0.35004753,0.52786833,-0.18410227,0.07024071,-0.04215952,-0.19307481,0.74439484,-0.43850195,0.030488111,8F1003CA95
0.8397896,0.030606583,0.2270499,-0.7055102,-0.39541146,0.08643435,0.5021208,-0.7600146,0.34663698,-0.59922326,-0.35942563,-0.20508325,-0.70665115,-0.21868768,-0.8812605,-0.7829047,8F21F5ED8C
-0.45764518,0.19887595,-0.2897003,0.014744479,0.048726343,0.7290681,-0.80915815,-0.29081687,0.51331943,-0.7133924,0.41712934,0.6063848,0.12898695,0.017438747,-0.17227091,-0.1808754,8F2E3CF4D7
-0.25939953,-0.48496547,-0.5440556,-0.13237906,0.5768581,-0.28895772,-0.116376445,0.6444981,0.20985538,-0.4795851,0.23324253,0.1644168,0.40499118,-0.2467938,0.5844542,-0.31178746,8F48DAD41C
0.1395196,-0.28283045,-0.8157022,0.2693979,0.461066,0.043795153,0.028647069,0.040473565,0.45152512,0.16519395,-0.1316038,0.066492856,-0.35653555,0.2535618,-0.7891919,0.8655349,8F6BDD4F8F
0.4738711,-0.9534621,-0.35225102,0.08622742,0.15440089,-0.6837444,0.2294535,0.056034274,-0.9601458,-0.11675017,0.9195107,0.5900662,-0.64171386,-0.2070714,0.10230465,-0.26154128,8F6C066370
-0.6963506,0.2268007,-0.021995604,0.2101358,0.2860549,-0.21344374,0.2595077,0.4536187,-0.079543345,0.1254113,0.08408022,-0.18067405,-0.64106727,-0.14922306,-0.47778165,-0.111080155,8F7DEDE719
0.02460619,0.039138634,0.76045704,0.17974612,-0.018036585,0.20073894,0.26383156,0.34859094,0.07870519,-0.27022615,-0.61719084,0.15253207,-0.46917295,-0.43283206,0.6157935,0.34418198,8F839093AF
0.10906178,-0.33251965,-0.40185097,0.45913878,-1.2278389,-0.6165266,-0.28112307,-0.35118186,-0.2898233,-0.2421152,-0.5865874,-1.3332667,0.02677827,0.10442988,0.5287332,0.1578111,8FD5E8CD5C
-0.45764428,0.3073271,-0.11200991,0.63037544,-0.07912358,-0.97908837,0.059787624,-0.22887917,0.98630476,-0.021294124,0.47033265,0.56791675,0.5093955,0.43651,0.04490292,-0.14084743,8FF6E51D2C
0.0036774985,0.00053708674,0.28571358,0.44164625,-0.62516063,0.66268826,-0.04954682,0.35806122,0.37345007,-0.8365916,0.79614425,0.62249655,-0.051496595,0.4527352,0.35329494,0.014061477,90224EC511
0.23625556,0.6449467,-0.4998589,-0.5469339,-0.80465955,-0.46633023,0.8545626,0.39986324,0.052030306,0.77048296,0.29500774,0.284734,-0.47602245,0.4020206,0.50788265,-0.31097862,9029249DA3
0.34731793,-0.06821454,0.5381326,0.2531491,0.22321364,0.095249325,0.19647212,0.2922571,-0.040978767,-0.29482704,0.0868229,-0.42413887,0.3072773,-0.6403524,0.39545345,-0.45242053,9042A5401C
-0.35244745,0.16196042,-0.1375381,0.07597041,-0.027793452,0.68610233,-0.6641892,-0.19992678,0.46999726,-0.6865467,0.36408547,0.50965995,0.119456105,0.03572794,-0.14796282,-0.16899928,90644ECF42
0.823592,-0.03141796,0.229469,0.09109478,0.25288782,-0.23447083,-0.34269404,-0.990634,0.37205815,-0.69294065,-0.12321575,-0.34180805,0.29237157,-0.6093873,-0.6528709,-0.10968536,9070B8640F
0.7514713,0.47765082,-0.5508323,0.25466636,0.55389905,0.3538608,-0.17027166,0.023128685,-0.9202118,0.57578313,0.16403358,0.22315837,-0.04769413,0.047784656,-0.2186494,-0.19910207,908B8FB682
0.31699866,-0.118227154,-0.15253326,0.18541193,-0.3864358,0.30637246,-0.32661942,-0.5287951,-0.4931454,0.41541034,0.42917025,-0.2110603,0.5531213,-0.6271584,-1.1705655,0.6573004,9092940228
-0.13283819,0.3354738,0.017717004,0.046167854,0.26632068,-0.9170251,0.48029485,-0.66328305,0.778279,-0.31199053,0.25485414,-0.2765781,0.61530507,0.2862933,-0.24697596,0.4986439,90A718A704
0.24474806,-0.42399225,0.6143753,0.29705286,-0.17720178,0.082692586,-0.54252857,0.48285598,0.2135489,0.3767259,-0.24597791,-0.49130717,-0.84039575,0.9656611,-0.1418361,0.0077683292,90BB88D55E
-0.13857993,0.23848633,0.654703,0.21882252,0.15113825,0.18618833,0.54727525,0.29735538,-0.03836064,-0.2655522,-0.8310355,0.20714608,-0.7066208,-0.66478455,0.74399334,0.49860936,90C18D7863
0.27351046,-0.27108413,1.116844,0.105431005,-0.41782585,0.28954226,-0.32675448,0.1433398,-0.24060963,-0.1112246,0.15982112,-0.09078253,0.006310584,0.434844,0.384285,0.03653667,90D9F5AEB2
0.21300736,0.1357549,-0.34204862,-0.3349534,0.28768525,0.10041292,-0.71758205,-0.26795533,0.31840333,0.16979924,0.48587295,-0.22545086,0.027823642,-0.5291497,-0.32092813,0.6387027,9113E6AA56
0.30447114,0.13526262,0.12157361,0.00944126,-0.061005164,-0.12865019,-0.18812062,0.11608054,-0.33688956,0.24208891,0.410979,0.00055330805,0.48500735,-0.85379624,-0.4472676,0.07837529,9149125725
0.00879607,-0.88404965,1.5119271,-0.14312187,-0.07552988,0.36914772,-0.30171615,-0.3169134,-0.18815428,0.26632327,0.25589293,-0.26228157,0.02615247,0.45158488,0.85176736,0.044730872,91674C873A
0.011800457,-0.88457173,1.514896,-0.14289339,-0.073572464,0.37239987,-0.2994799,-0.3116377,-0.18444854,0.2572943,0.2571635,-0.26209074,0.035981696,0.4593868,0.8536531,0.04509208,916A68D648
-0.4010938,0.3551408,-0.0022329986,0.29015443,0.5150805,-0.47732627,-0.2921672,0.3211295,-0.0054287016,0.13019451,0.11197128,0.04209169,-0.5492082,-0.6076524,-0.642339,-0.43592742,9174DFCA58
0.3810237,-0.8508171,-0.5376382,-0.2993272,0.26051253,-0.28715467,0.2997814,0.1824541,-0.5741891,-0.8132357,0.91029966,-0.08392313,0.15976936,-0.23890364,0.39604846,-0.01275092,9192973649
-0.1508396,-0.663716,-0.21905851,-0.10282431,1.0076373,0.059787482,-0.3067036,0.18816076,0.010147195,0.40208015,0.025921587,-0.06613219,0.40875107,0.8766067,-0.09496741,-0.086083055,91988A5415
-0.07272872,0.16339736,0.04358676,0.7483885,0.4810601,-0.068283066,0.44663265,-0.028421443,0.21995857,-0.1251759,-0.6619688,0.18933482,-0.7376998,-0.6213457,0.9131842,-0.12922865,9215C7F055
0.15329881,0.067862734,-0.6643431,-0.76322967,-0.55526525,0.17585509,0.7182325,0.36745,0.683506,0.9949561,-0.006125029,0.20087157,0.055656724,0.37329072,0.5429056,-0.1983611,92189088E5
-0.48482645,-0.22740857,0.30545694,-0.45726562,0.32877058,-0.17341106,-0.5894201,-0.21213137,-0.3542365,0.57053035,-0.05906582,0.015347192,-0.13544133,0.07745222,0.22991647,0.119030505,9218EE2A57
0.16606818,-0.017512279,-0.9680662,-0.06880831,0.17544466,-0.11371356,-0.27595896,0.07004619,0.52454823,0.057868086,-0.092825904,0.0804314,-0.43681782,0.031898096,-0.8570867,0.896503,921F25CC9D
0.2719386,-0.29526588,1.1345792,0.09035422,-0.39252156,0.3052109,-0.31585583,0.15144797,-0.22267126,-0.13492998,0.16803366,-0.08914093,0.04748095,0.45677003,0.41150117,0.04861147,92319F9F84
-0.97803414,-0.42430574,-0.9786155,0.51341903,-1.1317747,0.08337879,-0.45432445,-0.040467035,-0.683385,-0.26024935,-0.69604874,-1.1432871,-0.10705351,-0.43096572,0.057247706,0.03516026,92615FFF8B
0.39641386,0.124479145,0.022977367,-0.022151127,0.11032199,0.34440136,-1.0026973,0.06574868,0.36139977,-0.04461783,0.017301928,0.07479419,-0.2513838,-0.092991844,-0.38082832,-0.027353365,929615BC0A
0.3177219,0.2470363,0.2642775,-0.18787421,-0.7291844,0.64269376,0.33524162,0.39867508,0.4843831,-0.26311448,0.1570704,0.27903265,-0.7325565,-1.1057346,0.39320728,0.10368753,92AE5ED1DA
-0.36601704,-0.25789565,0.80579793,-0.11399259,0.1378893,0.39421874,0.5527155,0.10701899,-0.27969578,-0.40424922,-0.026748277,-0.09963031,0.2018622,0.19960433,0.39264286,1.0063344,92B0D7B1BB
0.0061509274,0.41161653,-0.6352222,0.2808807,0.9390012,1.3085626,-0.24461843,0.063913,0.07998259,0.2294425,0.42589507,-0.40561077,-0.9631818,0.12613818,0.14303622,-0.315968,92B5E6E8E9
0.0029135272,-0.009259595,0.28808993,0.4410497,-0.6302125,0.6609721,-0.052944805,0.35137552,0.3742987,-0.8468588,0.7963437,0.6392503,-0.04509112,0.4579611,0.35109115,0.012921914,92D902E4D5
0.16392502,0.07574318,0.06175852,-0.5013398,-0.04330513,-0.35169452,0.0029712506,0.14133109,0.19590726,-0.14494145,-0.2763569,0.064834915,0.020264834,0.12492148,-0.19983785,-0.6892064,92FF17F070
-0.5928779,-0.60622025,0.87654555,-0.5187354,0.57191145,-0.27939928,0.56490356,-0.63485855,0.36476913,0.51563305,0.30204538,-0.25323206,0.29193154,0.0065314993,0.035744965,-0.20740283,9304FF81A2
0.47642112,-0.9577684,-0.35467306,0.08968431,0.15640587,-0.6873615,0.2279389,0.055991966,-0.96525055,-0.120430045,0.9227096,0.5941106,-0.6428974,-0.20648006,0.10339581,-0.2618115,9313D39511
-0.7098999,0.06599366,0.6203289,-0.44491252,0.35351783,-0.038181357,0.503084,0.587942,-0.41388172,-0.28585246,-0.52542627,0.16267814,-0.23903388,-0.19180015,-0.16526338,1.339229,932F4562E9
-0.2277362,-0.3433246,0.3610322,0.3683763,-0.60577255,0.6615974,-0.76288205,-0.29484728,0.51860845,-0.57405806,-0.017256066,1.2334454,-0.25153947,-0.04100073,0.14645989,-0.07726352,933122CC60
0.0025459714,0.41162303,-0.63164353,0.27663922,0.9403317,1.309748,-0.24521251,0.06268591,0.0804874,0.23092526,0.4291356,-0.41039965,-0.9634321,0.12080034,0.1430593,-0.31306648,9345D90AE7
0.47927412,-0.96181417,-0.3580089,0.09327333,0.15828753,-0.6912715,0.22650376,0.056016818,-0.9708969,-0.12418025,0.9263563,0.5986769,-0.644153,-0.20578626,0.10439376,-0.26209307,935994591A
-0.3539149,1.0539997,-0.39562663,-0.73909813,-0.0013932064,0.51984954,-0.3467862,-0.2893512,-0.3527987,0.19018713,0.23831871,-0.12882107,0.57157576,-0.31237248,-0.23439594,0.04455943,936ABF3C7F
-0.17327008,0.10792427,0.12792233,0.35469037,0.1755656,-0.124653265,-0.093998834,0.037629895,-0.45742756,-0.03962814,0.5127884,-0.024406338,0.4327976,-0.8551958,-0.8824904,0.038215797,9371F76478
0.08063154,-0.8615479,0.35198256,0.20236127,0.312151,-0.49687332,-0.45927927,-0.068691194,0.29627657,-0.3622926,-0.15414351,0.231368,-0.28067765,-0.5362795,0.40555012,-0.66229886,9385DC7BDB
-0.61457896,-0.4252814,0.1360505,-0.503758,-0.30650702,0.25327212,0.6072696,-0.59359646,-0.3098457,-0.020975322,1.0926635,0.04550477,-0.4234776,-0.051317506,0.3223788,0.27416652,93BD9DB8F1
-0.0008981675,0.41175646,-0.6280507,0.27241588,0.9415858,1.3111875,-0.2456622,0.061503757,0.080962315,0.2323117,0.4322678,-0.41529572,-0.96360666,0.11551692,0.14311694,-0.31014845,93CECB5143
0.76080984,0.3499071,0.24881758,-0.84701335,0.6076047,-0.26913804,-1.0028981,-0.1471522,-0.40732718,-0.5396677,-0.76502466,-0.012353068,0.17548478,0.50424594,0.26483282,0.15625848,93DD2BDC37
-0.69142294,0.21637182,-0.02597034,0.22688375,0.2686985,-0.23111351,0.26157954,0.44879988,-0.065211065,0.15760523,0.09720304,-0.1790652,-0.64874595,-0.12955004,-0.4865093,-0.10858171,93EC04859E
-0.2708885,-0.23434146,0.28574374,0.13680084,1.019207,-0.86379135,-0.28119853,-0.09869042,0.38238508,-0.28177258,-0.5648781,0.008157553,-0.052902237,0.29345992,-0.13392568,-0.6412605,93F44D89BB
0.08104369,-0.32150164,0.41533637,-0.32149825,0.4775548,0.052988555,-0.23742072,-0.05960452,-0.43713355,0.29175168,-0.16597496,-0.07899648,0.23868723,0.2954976,0.4695581,0.22687721,93F595E5D2
-0.004015308,0.4120086,-0.62446666,0.26830712,0.9427191,1.3128616,-0.2460797,0.06022112,0.08137931,0.23358774,0.4352815,-0.4201821,-0.9638925,0.1103834,0.14316314,-0.3071319,9402DC5480
0.2473157,-0.62967336,0.56002766,-0.039134614,-0.057954848,0.38374305,-0.4940872,0.20864192,0.3085279,-0.25384098,0.32828662,-0.28110972,0.42661065,1.1581583,-0.10541742,0.17708634,94128748C0
-0.29568622,-0.26351196,0.04910481,0.4944773,0.18490502,0.33522284,0.15314174,-0.0058962815,-0.16402812,0.08714974,0.1413754,0.21784237,0.494419,-0.2439186,-1.1112789,0.33479375,942B127362
0.34111845,0.09924242,0.19344236,0.3269284,0.013687447,0.0044262893,0.3603621,-0.037704404,0.0007064305,0.10852649,-0.35641202,0.34142524,0.23964117,-0.2466338,-0.00023537409,0.25602767,943BBD5F30
-0.761693,0.0034472537,0.00828214,-0.84384805,-0.25032943,-0.15032205,0.779428,0.21491706,0.67852235,0.4369455,0.18858673,0.053231277,-0.56587946,0.33115247,-0.38168186,-0.66755956,94502BA9DC
0.06119407,-0.6721689,-0.9131315,-0.6072208,0.35443655,-0.014077276,-0.17621572,1.0987128,-0.32346445,-1.1302164,0.28861552,-0.067223445,0.5526019,-0.12379579,0.29147547,-0.03313202,946258597D
-0.9101986,-0.524362,-0.98448503,0.56963843,-1.2662215,-0.0672412,-0.50969243,-0.10918276,-0.5947448,-0.19855922,-0.6922233,-1.237351,-0.081822306,-0.20187369,0.09166041,-0.024125066,946BE40BF1
0.061660215,-0.66940707,-0.90964556,-0.5996629,0.3529745,-0.014560774,-0.17532271,1.0969843,-0.33252984,-1.1378893,0.29635662,-0.064642936,0.5569767,-0.1250695,0.29096732,-0.035852853,9476AD97B9
0.15536028,0.6596608,0.38996223,0.23703615,-0.23270783,0.108396836,0.101771094,0.6278623,-0.16230977,-0.036447346,0.25017184,-0.18678434,0.36579168,0.010016859,0.42966652,-0.57704943,94795C00AE
-0.22825167,-0.3462387,0.35319123,0.36628687,-0.6034096,0.66210943,-0.76726353,-0.29890233,0.52082443,-0.57440865,-0.017287321,1.2341306,-0.2518495,-0.035672028,0.1459348,-0.07826942,94AC53C528
0.2995199,-0.120442554,-0.091334075,0.16014194,-0.32495055,0.24541786,-0.29699084,-0.4674428,-0.43195438,0.36943626,0.38415584,-0.19623135,0.46775714,-0.5884617,-1.0452697,0.5969505,94B1AD89FE
-0.006918043,0.41238508,-0.62100637,0.26437435,0.94382346,1.3144081,-0.2464654,0.058755912,0.08162448,0.23451295,0.4380814,-0.42489722,-0.96428317,0.10534301,0.14307429,-0.30420443,94D1FFE0F6
-0.37372366,-0.25775567,0.80011714,-0.11974253,0.13669229,0.40383643,0.55238104,0.108568415,-0.29263708,-0.4135607,-0.030016907,-0.0966224,0.20943178,0.20668516,0.39315596,1.0196892,94F3CA422B
0.21631837,0.61252725,-0.50986075,-0.5145881,-0.7447344,-0.41477668,0.87367916,0.400202,0.095105216,0.80228716,0.2836069,0.26687372,-0.43030334,0.5045202,0.5171662,-0.3239371,950EA7A1A2
-0.53760123,0.06270835,-0.1250777,-0.65663475,0.34674028,-0.1370956,-0.91075206,-1.0237805,0.13246116,0.17525417,0.0642147,0.5831291,0.4617618,-0.00863722,0.9305699,-0.093198135,953592B09D
-0.02638226,-0.2377287,0.85633063,0.779442,0.298034,0.47469503,0.22595696,-0.20927246,-0.11440624,-0.05628319,0.28444922,-0.22910699,0.1999954,-1.0710217,-0.2546739,-0.081655756,9592C66510
0.24208978,-0.4267456,0.61944306,0.2973444,-0.19160062,0.076799944,-0.543888,0.4791877,0.21979126,0.37019858,-0.242784,-0.4745731,-0.8400352,0.95984334,-0.14100216,0.010436781,95B2C3A482
-0.14296791,-0.22596051,-0.014956966,0.35986617,-0.75401086,0.15972623,-0.27322406,-0.029891983,-0.30596265,0.054977898,-0.41747245,-0.43225822,-0.124693304,0.11516165,0.32446775,-0.07233325,95C390B637
-0.21893466,0.6245286,0.3048213,0.1199206,0.033824533,-0.06371032,-0.19288605,0.50119907,-0.09283328,0.13139015,0.4683613,-0.37019214,-0.1824264,-0.19471633,-0.45452946,-0.81174594,95CED9DF82
0.22290581,-0.18995748,0.6507577,-0.047060676,-0.12101187,0.34948933,0.14306128,0.052070674,0.10504927,-0.67363495,-0.44045308,0.17581558,-0.7155677,0.5447806,0.16346665,0.462059,95E0DF59CC
-0.1675117,0.24765094,0.69593054,0.37602633,0.24089569,0.19150533,0.5506998,0.30303156,0.03306607,-0.3606307,-1.0536562,0.26462132,-0.86039835,-0.7623049,0.896351,0.37669945,96029D2561
-0.08146127,-0.3461411,-0.35879603,0.04763339,0.5296178,0.36371166,-0.11374836,0.18539557,0.1363852,0.21843702,0.07167336,0.21918301,0.27855384,0.863584,-0.36475205,0.20766978,9635DC4359
-0.34390962,-0.25450972,-0.28514227,0.088352114,-0.4010513,-0.0015434213,-0.14151119,-0.25399482,0.23614374,-0.80957067,0.23149702,1.3194689,-0.032136012,0.09442883,0.0064456547,0.23322736,9639788E45
0.1244252,-0.27127203,-0.20074534,0.17624968,-0.9291722,-0.3652025,-0.012551378,-0.2939158,-0.24261744,-0.11382725,-0.28580296,-0.96860236,0.06508853,0.089835115,0.34649435,0.20286389,9643B485DF
-0.12823245,0.32858592,-0.0022761822,0.050458755,0.27003503,-0.9020157,0.46614105,-0.66888064,0.77853155,-0.30759752,0.25175047,-0.25721642,0.5989982,0.28271562,-0.24558741,0.4940632,9656D883D6
-0.015997116,0.15704037,-0.5092052,0.32099855,0.22256067,-0.16224392,1.0286177,-0.98718804,-0.28093523,-0.5240232,0.10071966,-0.31781545,0.14678179,-0.18764526,-0.3520437,0.36939457,966680A20F
0.6941387,0.26782435,0.10470168,0.37800327,-0.05430702,0.5342348,0.17139246,0.47618073,-0.2632085,1.1128262,-0.34529862,0.4449766,1.2640753,-0.16385363,0.60400003,0.08041984,96728A7226
-0.009716384,0.41275743,-0.61769176,0.26058415,0.9448993,1.3159423,-0.24696533,0.05733014,0.08190131,0.23541516,0.44093686,-0.42944175,-0.9647059,0.10039394,0.14284672,-0.30124262,9676184554
0.13900235,-0.32455686,0.1546508,0.3397951,-0.11142957,0.17545028,-0.48434517,0.36021042,0.5570827,-0.23943254,0.09055939,0.018286271,-0.2059921,0.7950184,-0.47094232,-0.017164718,9676392FCC
-0.22895348,-0.34906477,0.34564185,0.36454055,-0.60119116,0.66265094,-0.7715337,-0.3027344,0.52320135,-0.5746257,-0.017321326,1.2350132,-0.25237492,-0.030917905,0.1452926,-0.07930888,969C25043A
-0.20896092,0.61123127,0.36688998,-0.17616507,0.055197276,-0.13002005,0.27158782,0.32704,-0.27958098,-0.4910946,-0.16962959,0.3318907,-0.2467944,-0.23139822,0.53510267,0.276758,96A6277F2E
0.6921523,0.0881034,0.010127738,0.17193004,-0.14370915,0.2996449,0.15220031,0.4953477,-0.23225072,1.3227129,-0.19414876,0.53353864,1.1126899,-0.09604404,0.38411063,0.14344826,96AD55E474
-0.19967458,0.6692559,-0.098496705,-0.09000827,-0.30376777,0.021962855,-0.12032269,0.44958144,-0.31854576,0.37622708,-0.47514012,0.45499462,0.6671551,0.15298688,-0.9190207,-1.0693213,96BE5D7758
0.0021103434,-0.018176379,0.29003292,0.4405171,-0.6353684,0.6590125,-0.056087654,0.3451738,0.3752531,-0.8573448,0.79680014,0.65592825,-0.03966931,0.46278217,0.34905148,0.011564497,9710E13DA5
-0.5436454,0.19376467,-0.50107086,0.29653332,0.8187084,-0.20939656,0.262019,-0.30794704,-0.3451529,1.0251985,0.10066845,-0.24743283,0.31654772,0.13228029,0.6691193,0.63246363,972280B725
-0.067470856,0.1689245,0.044686615,0.75371885,0.47741765,-0.07786097,0.44759738,-0.028930448,0.2244661,-0.120468564,-0.6773683,0.1890773,-0.7480986,-0.6305116,0.93196595,-0.120977625,9734D7A3A7
0.9498384,0.30231142,0.17953625,-0.56105965,-0.029048588,-0.15763415,-0.0006874949,-0.19497105,0.6676063,-0.59417945,-0.09793557,-0.46926156,-0.5896938,0.2563583,-0.49666983,-0.21540526,9743B78531
-0.39581782,0.35118294,-0.002080366,0.30419084,0.5330508,-0.4460891,-0.26758927,0.31609148,0.00847533,0.15567619,0.08538054,0.026908766,-0.5946561,-0.63213915,-0.59814656,-0.39219457,975338EB45
-0.12384481,0.32343113,-0.0172057,0.056291845,0.2700026,-0.89012206,0.455117,-0.67620224,0.78027904,-0.3066663,0.24975315,-0.23976916,0.5869968,0.2789647,-0.24280435,0.48804033,97583174C1
0.005590886,-0.593614,-0.8343322,-0.73120373,0.46940958,-0.113859594,-0.30710497,1.057888,-0.51889265,-1.488659,0.47550023,-0.0827913,0.69452643,-0.18123281,0.39922675,-0.36375254,9769F49AB2
0.25869843,0.24238607,0.25484884,-0.26718974,-0.72019154,0.6077142,0.2557819,0.40836608,0.5278776,-0.33196747,0.14523715,0.290598,-0.5770762,-0.9870086,0.3204087,0.0945936,97852377C5
0.05865694,-0.36919326,-0.056138188,0.6334652,-0.043180507,0.094343394,0.47248226,-0.4439464,-0.229785,-0.0919565,-0.13148324,0.6052558,0.5445148,-0.19807646,-0.8809232,0.16760327,978A3E2554
-0.3358297,0.8886017,0.112227134,-0.3048217,-0.76548946,0.060799316,0.1835572,-0.2700463,-0.48066914,-0.015428118,-0.129232,0.123931065,0.1285731,0.8358909,0.24485414,-0.6923826,97D87E3C1B
-0.37107855,-0.30729553,-0.37789443,0.06061245,-0.32336625,-0.19377625,-0.32106575,-0.36931437,-0.64449507,0.41905743,-0.29597148,-0.19212404,-0.40435892,-0.1737155,-0.40873474,0.37087542,97FAE8D665
-1.0589736,0.66264045,-0.1616005,-0.2278958,0.5686356,-0.123497784,0.2302089,0.74006677,-0.6875155,-0.05769626,-0.068900205,-0.25865826,-0.45008987,0.33883142,-0.3107923,0.0076804087,98320C58CB
0.21058422,0.12934086,-0.34429863,-0.3300818,0.28238508,0.1161194,-0.7669167,-0.30781877,0.34871584,0.19678596,0.4978293,-0.22922936,0.058697756,-0.52017295,-0.27357063,0.6478442,98356F2FBA
